pitch_x,pitch_y,pitch_type,strike
80,96,FB,0
-36,-49,BRK,1
10,-28,BRK,1
2,-22,FB,1
-17,101,BRK,0
0,103,FB,0
23,-11,FB,0
-12,-80,FB,0
-8,106,FB,0
-48,114,FB,0
-28,124,FB,0
20,-69,FB,1
3,106,FB,0
45,-90,FB,0
0,-90,FB,0
1,67,FB,1
75,-102,FB,0
18,94,BRK,0
-51,-40,FB,1
-2,-96,FB,0
49,89,BRK,0
45,-51,BRK,1
67,-93,BRK,0
43,107,FB,0
72,3,FB,1
86,-20,FB,0
14,-98,FB,0
-15,109,FB,0
-78,100,FB,0
-14,98,FB,0
-74,-106,CHG,0
63,-89,CHG,0
-66,-25,FB,0
84,-101,FB,0
74,-111,FB,0
-21,-109,BRK,0
-27,-103,BRK,0
15,-54,FB,1
-52,-107,FB,0
-3,-98,BRK,0
13,104,FB,0
-44,109,BRK,0
-69,87,CHG,0
-50,100,FB,0
-8,116,FB,0
22,110,FB,0
-87,-7,FB,0
-13,-100,CHG,0
8,-104,BRK,0
-72,42,FB,1
-83,-24,FB,0
-6,-50,CHG,1
76,-33,FB,0
15,-108,BRK,0
-41,-113,FB,0
-1,-105,FB,0
77,-73,FB,0
66,-111,FB,0
5,110,FB,0
-49,-15,FB,1
-52,-24,FB,1
-44,-31,FB,0
87,-7,FB,0
15,-98,FB,0
2,-49,FB,1
81,-9,FB,0
-74,69,FB,0
-9,-49,FB,1
-15,106,FB,0
-1,17,FB,1
-25,9,BRK,1
-43,-14,BRK,1
-69,97,FB,0
-5,-100,CHG,0
-78,67,BRK,0
17,-14,FB,1
18,-104,BRK,0
-47,-103,FB,0
-58,-110,FB,0
-5,-15,BRK,1
80,-49,FB,0
-2,-62,FB,1
77,101,FB,0
20,-102,FB,0
-1,10,FB,1
-82,100,FB,0
-77,90,FB,0
42,-34,FB,0
33,-46,FB,1
-35,100,BRK,0
-68,-25,FB,0
-51,-20,FB,0
-69,38,BRK,0
0,0,FB,0
-41,-91,FB,0
34,-103,FB,0
-22,-10,FB,1
-42,58,BRK,0
-35,-64,FB,0
23,-109,FB,0
-13,9,FB,1
-64,87,BRK,0
80,-100,FB,0
26,-75,FB,1
58,-93,FB,0
86,-35,CHG,0
-89,-29,FB,0
82,-113,FB,0
-49,97,FB,0
95,90,FB,0
3,-104,FB,0
14,15,FB,1
-172,2,FB,0
-44,-16,FB,1
-93,-40,FB,0
-66,32,FB,0
-62,35,FB,0
-60,-49,FB,0
3,-30,FB,1
16,95,FB,0
26,-18,FB,1
-33,-93,FB,0
12,87,FB,0
-77,2,FB,0
-9,-6,FB,1
-64,-6,FB,0
-38,-4,FB,1
-25,-93,FB,0
-83,-78,BRK,0
23,-13,BRK,1
-63,-88,FB,0
-8,-93,BRK,0
-8,-101,FB,0
70,-12,FB,0
-88,-54,FB,0
16,-19,BRK,1
-79,-83,FB,0
23,21,FB,1
-54,-5,FB,0
-16,-20,FB,1
-69,-83,BRK,0
-8,-95,FB,1
-59,-25,FB,1
0,0,FB,0
7,-29,FB,1
24,-49,FB,1
-23,-111,BRK,0
-75,-49,BRK,0
-6,-103,FB,0
69,111,FB,0
-14,-105,BRK,0
-15,-54,FB,1
33,-6,BRK,1
-71,72,FB,0
0,-1,BRK,1
-11,-26,FB,1
-23,-22,FB,1
-56,-7,BRK,0
23,4,BRK,1
71,-53,BRK,0
-7,12,FB,1
2,-100,FB,0
-46,-30,FB,1
-46,-28,FB,1
15,-72,CHG,1
-52,113,CHG,0
-62,-19,BRK,0
-7,13,FB,1
31,22,BRK,1
-81,-32,FB,0
6,-96,BRK,0
20,-2,BRK,1
60,-37,BRK,0
76,-30,FB,0
24,-103,FB,0
68,-63,FB,0
92,4,FB,0
11,-25,BRK,1
-51,-101,BRK,0
-175,-124,BRK,0
-28,-67,FB,0
-47,-96,FB,0
-60,-7,FB,0
-36,0,FB,1
-23,-37,FB,0
-6,-14,FB,1
-59,-94,FB,0
-49,-91,FB,0
-38,46,FB,1
44,-12,FB,0
68,-72,FB,0
25,-7,BRK,1
-36,-2,FB,1
-117,-99,BRK,0
16,-94,FB,0
-20,-98,BRK,0
-23,-41,BRK,0
-40,-35,FB,1
4,-20,FB,1
-15,-100,FB,0
43,6,BRK,1
-70,-41,BRK,0
-77,-103,BRK,0
-58,-104,FB,0
24,-103,FB,0
70,-23,FB,0
-50,-12,FB,0
87,-27,FB,0
-69,-35,FB,0
-19,-45,FB,1
58,-40,BRK,0
-35,-29,FB,0
-56,-88,FB,0
-4,-79,FB,0
-75,-34,BRK,0
49,-2,FB,1
43,-93,BRK,0
-77,-4,FB,0
52,-96,CHG,0
1,-82,FB,1
-54,-6,FB,1
0,-6,FB,1
-28,-9,FB,1
-43,110,FB,0
-41,41,FB,1
-49,-88,FB,0
-44,115,FB,0
14,23,FB,1
0,0,FB,0
-16,-95,FB,0
0,0,FB,0
-29,-21,FB,1
-2,-54,FB,1
-49,125,FB,0
-6,106,FB,0
-32,-22,FB,1
-25,121,FB,0
-6,106,BRK,0
-59,16,FB,1
0,24,BRK,0
-58,-45,FB,0
-24,-97,BRK,0
-25,100,FB,0
-48,-7,FB,0
-6,25,FB,1
13,101,FB,0
11,120,BRK,0
-94,-45,FB,0
-3,82,FB,1
-88,-40,FB,0
74,-25,FB,0
-30,94,FB,0
1,48,FB,1
-89,-109,FB,0
-93,-97,FB,0
-5,70,FB,1
1,-102,FB,0
-1,7,FB,1
14,-25,BRK,1
24,-108,FB,0
19,-113,CHG,0
72,52,FB,0
47,-11,FB,1
-57,-24,FB,0
15,11,FB,1
-32,-21,FB,1
72,10,FB,0
13,-13,FB,1
-67,-88,FB,0
53,-14,FB,0
86,15,FB,0
-17,129,FB,0
75,19,FB,0
52,-67,FB,1
-44,-39,FB,1
12,-17,FB,1
13,-17,FB,1
-64,97,FB,0
-67,-101,FB,0
-12,-99,BRK,0
7,-94,CHG,0
-72,115,FB,0
-77,-18,BRK,0
-33,-15,BRK,1
-47,-75,FB,1
-78,-9,FB,0
12,113,FB,0
-4,102,FB,0
-54,-16,FB,1
11,-67,FB,0
10,-93,FB,0
8,-64,FB,1
8,-99,BRK,0
-47,-16,FB,0
55,-31,FB,1
23,-64,FB,1
69,-40,FB,0
-48,109,BRK,0
12,108,FB,0
-52,16,FB,1
46,-44,BRK,0
-18,97,BRK,0
2,-98,FB,0
-68,56,FB,0
-62,97,CHG,0
-55,13,FB,1
-53,-30,FB,1
-37,-98,FB,0
37,27,BRK,1
20,-98,FB,0
-42,2,FB,1
28,-36,BRK,1
-33,-89,FB,0
-4,-35,FB,1
-27,-98,FB,0
-46,112,FB,0
1,-22,BRK,1
-7,-15,BRK,1
-50,118,FB,0
-43,101,FB,0
-86,117,BRK,0
-50,104,CHG,0
-69,118,FB,0
-52,104,FB,0
1,-68,FB,1
1,111,FB,0
-22,-107,FB,0
-43,-102,FB,0
-34,-6,FB,1
-68,55,FB,0
-35,-36,FB,1
65,103,FB,0
21,-20,BRK,1
23,112,FB,0
-16,-45,FB,1
16,106,BRK,0
-16,-91,FB,0
11,-25,FB,1
71,-98,BRK,0
49,-61,FB,1
-28,107,FB,0
11,96,FB,0
-18,-13,BRK,1
-21,-27,BRK,1
-79,-32,FB,0
0,-101,BRK,0
65,-104,BRK,0
-7,101,FB,0
16,-97,CHG,0
-21,-52,FB,1
-1,-101,FB,0
11,-111,FB,0
-67,-90,BRK,0
6,-52,BRK,1
-13,-93,BRK,0
-38,25,FB,0
-82,-16,BRK,0
11,-13,FB,0
42,-28,FB,1
-58,35,BRK,0
3,-54,FB,1
-77,116,FB,0
-14,-55,BRK,0
1,-107,FB,0
32,-96,FB,0
-52,-45,FB,1
70,-40,FB,0
-5,-9,BRK,1
54,-98,FB,0
42,-107,FB,0
30,99,FB,0
-72,33,FB,0
43,-40,FB,1
-52,-39,FB,1
-39,-97,BRK,0
-52,-97,FB,0
-33,-43,BRK,1
-50,-34,BRK,1
-37,102,FB,0
-15,104,FB,0
69,11,FB,0
-74,-24,FB,0
-50,-1,FB,1
30,0,FB,1
59,-93,BRK,0
-28,94,FB,0
-64,84,FB,0
-39,118,FB,0
56,99,FB,0
64,-97,FB,0
4,-94,FB,0
-4,-97,FB,0
-6,-95,FB,0
0,-95,FB,0
75,25,BRK,0
45,-9,FB,1
64,57,FB,0
-14,-25,BRK,1
58,33,BRK,0
-13,111,FB,0
36,9,BRK,1
-80,21,FB,0
58,-15,BRK,1
77,-51,BRK,0
-48,-92,FB,0
-7,-91,FB,0
-77,57,FB,0
-30,-43,FB,1
-15,-41,FB,1
14,-39,BRK,0
-41,-36,BRK,1
-48,-8,BRK,1
50,-88,BRK,0
-64,-15,BRK,0
-26,-97,BRK,0
-73,-102,FB,0
-75,-62,FB,0
-72,-102,BRK,0
-2,-73,FB,1
-56,-30,FB,1
-69,-73,FB,0
6,-10,FB,1
25,-97,FB,0
41,-33,BRK,1
-27,116,BRK,0
-44,-37,BRK,0
6,-38,BRK,1
9,-93,BRK,0
-43,-77,BRK,0
-14,-103,BRK,0
-62,-88,FB,0
-80,-101,FB,0
-1,-102,BRK,0
-38,-60,FB,1
45,-38,BRK,1
58,-93,FB,0
17,-15,BRK,1
42,-53,FB,1
-69,1,BRK,0
45,-102,BRK,0
35,-102,BRK,0
7,-107,BRK,0
50,-99,BRK,0
74,-1,BRK,0
20,-98,FB,0
54,-42,BRK,1
83,111,FB,0
52,67,FB,0
30,-45,FB,1
73,-36,FB,0
-4,54,FB,1
1,-23,FB,0
-62,-54,FB,0
-57,-88,FB,0
-37,-99,FB,0
-67,-107,FB,0
-62,-96,FB,0
2,-95,FB,0
-82,-59,FB,0
-75,-91,BRK,0
-54,-39,BRK,1
-82,-96,BRK,0
-79,-25,FB,0
31,-14,BRK,0
21,-113,BRK,0
-8,-100,BRK,0
16,-59,FB,1
73,-88,FB,0
20,-102,FB,0
16,-103,FB,0
-15,-105,FB,0
86,-37,FB,0
92,72,FB,0
33,-57,FB,1
77,-30,FB,0
-16,-108,FB,0
14,-109,CHG,0
17,119,FB,0
-29,127,FB,0
18,-114,FB,0
11,-108,BRK,0
-65,-14,FB,0
41,-39,FB,1
71,36,FB,0
-64,-6,FB,0
33,-104,FB,0
-59,116,FB,0
80,-89,FB,0
77,-23,FB,0
-1,-113,CHG,0
-28,-59,BRK,1
-31,-76,FB,1
-37,-103,FB,0
77,-59,BRK,0
-36,-108,FB,0
-76,94,FB,0
-29,-59,FB,1
-11,-118,CHG,0
-35,-40,FB,1
-20,-110,FB,0
4,-111,BRK,0
-75,-76,FB,0
-83,-76,FB,0
32,-76,FB,1
38,-51,FB,1
97,116,FB,0
8,-47,FB,0
-44,-51,FB,1
-41,-28,FB,1
-43,114,FB,0
-28,-26,FB,0
-40,-19,FB,1
-30,-95,FB,0
3,-109,BRK,0
-1,-121,CHG,0
-25,-76,FB,1
-35,-97,FB,0
-64,-113,FB,0
-24,-93,FB,0
47,-71,FB,1
-74,56,FB,0
-17,-111,CHG,0
77,-28,FB,0
-13,-114,FB,0
-78,-66,FB,0
-43,-40,FB,1
26,-65,FB,1
35,-113,BRK,0
11,-112,FB,0
20,-105,FB,0
-42,-93,CHG,1
-51,-22,FB,0
33,-54,FB,1
-33,103,FB,0
-69,-60,FB,0
-1,-117,CHG,0
26,-81,FB,0
14,-106,BRK,0
-32,-116,FB,0
57,-108,FB,0
-20,-93,FB,0
70,-104,FB,0
39,-41,FB,1
43,-109,FB,0
-9,-83,FB,1
-86,-77,BRK,0
7,-113,FB,0
-82,-83,FB,0
33,-54,FB,1
45,-25,FB,1
-35,-77,FB,1
-69,-105,FB,0
74,-94,FB,0
-96,-79,CHG,0
-38,-60,FB,1
38,-36,FB,1
-57,-37,FB,1
-51,-59,FB,0
-83,-27,FB,0
-71,-33,FB,0
80,18,FB,0
-21,-42,FB,0
41,-23,FB,1
13,-87,FB,0
0,-105,BRK,0
83,-38,FB,0
10,-106,FB,0
-41,-59,FB,1
-1,-112,BRK,0
-33,-41,FB,1
-13,-116,BRK,0
14,-114,FB,0
93,12,FB,0
-19,-64,FB,1
-27,-34,FB,1
-48,-86,BRK,0
-25,-102,FB,0
-29,-108,FB,0
-43,-96,FB,0
-19,-111,FB,0
4,-112,FB,0
0,-113,FB,0
1,-71,BRK,1
-32,-60,FB,1
92,114,FB,0
-83,-76,FB,0
-32,-66,FB,1
19,-65,BRK,1
-3,-108,FB,0
-30,-67,FB,1
13,-116,BRK,0
11,-52,BRK,1
-7,-113,CHG,0
-6,-108,FB,0
-49,-88,FB,0
26,-106,FB,0
-83,-99,BRK,0
-21,-112,FB,0
-72,28,BRK,0
85,-105,FB,0
98,-10,FB,0
-10,-118,FB,0
48,-59,FB,1
36,-74,FB,1
-69,-35,BRK,0
19,-113,FB,0
3,-113,FB,0
-21,-112,FB,0
-36,-70,FB,1
-20,-108,FB,0
-19,-111,FB,0
-58,-117,FB,0
-30,-113,FB,0
-25,-107,FB,0
31,-74,FB,1
21,126,BRK,0
-20,62,FB,1
65,-40,FB,0
4,-116,FB,0
88,-45,FB,0
88,108,FB,0
21,-118,FB,0
-44,-23,FB,1
19,-109,FB,0
-83,95,FB,0
-11,-110,BRK,0
24,-40,BRK,1
-4,-106,BRK,0
-54,-113,FB,0
-24,-66,FB,1
-1,-113,FB,0
78,111,FB,0
72,-67,FB,0
-81,-42,FB,0
-87,-20,BRK,0
-17,-69,FB,1
-35,-108,FB,0
-69,52,FB,0
23,-59,FB,1
-20,-88,FB,1
-81,-26,FB,0
-36,-64,FB,1
87,113,FB,0
19,-108,FB,0
-3,123,FB,0
38,-1,FB,1
41,-36,FB,1
76,-33,FB,0
28,-71,FB,1
17,-40,FB,0
28,-29,FB,1
75,15,BRK,0
25,-94,FB,0
80,-7,BRK,0
-45,116,FB,0
77,74,BRK,0
72,14,BRK,0
-32,-59,FB,1
29,-107,FB,0
48,-7,CHG,1
-8,-107,FB,0
-35,-58,FB,1
-77,67,FB,0
-78,19,CHG,0
-87,-51,FB,0
-87,85,FB,0
-35,-59,FB,1
-29,-76,FB,1
-75,28,FB,0
78,84,FB,0
-82,-20,FB,0
-1,-96,CHG,0
8,62,FB,0
83,-47,FB,0
-30,32,FB,1
-1,108,FB,0
-59,-70,FB,0
-68,23,FB,0
5,-21,BRK,1
67,-83,FB,0
-8,101,FB,0
67,62,FB,0
34,38,FB,1
-75,31,FB,0
19,-94,FB,0
-40,-15,FB,1
-4,-106,CHG,0
77,62,CHG,0
-90,47,FB,0
7,-90,BRK,0
-60,-93,FB,0
-40,9,FB,1
-9,73,CHG,1
-47,-11,FB,1
8,6,BRK,0
-9,-107,CHG,0
11,-98,CHG,0
-77,-94,CHG,0
-13,-105,FB,0
-67,-61,FB,0
34,-105,FB,0
7,-30,FB,1
1,-102,CHG,0
33,-103,FB,0
11,-41,FB,1
47,-108,FB,0
-71,-76,BRK,0
-63,-69,FB,1
44,-116,FB,0
-78,-69,FB,0
-83,-69,BRK,0
-74,-12,FB,0
-72,-102,BRK,0
62,-23,CHG,0
-43,-14,FB,1
-3,92,FB,0
-31,-40,BRK,1
4,99,FB,0
-23,-64,FB,1
80,64,FB,0
53,111,BRK,0
54,-9,FB,1
-9,96,BRK,0
1,63,BRK,1
-6,98,FB,0
-4,106,BRK,0
-42,-26,FB,1
-48,-11,BRK,1
-78,-88,FB,0
-6,-101,FB,0
46,7,FB,1
4,97,FB,0
-58,-103,FB,0
-5,-35,BRK,1
-81,-59,BRK,0
9,114,BRK,0
-29,-19,CHG,0
0,0,FB,1
-6,111,FB,0
-15,-5,BRK,1
-65,3,BRK,0
-57,-49,FB,0
8,47,FB,1
-44,-30,FB,1
-23,-105,CHG,0
-30,-44,FB,1
-1,-50,BRK,0
-1,-103,CHG,1
8,94,FB,0
-1,-93,BRK,0
24,-103,FB,0
-55,-116,FB,0
18,18,CHG,1
22,-107,CHG,1
9,-105,CHG,1
-46,-30,FB,1
75,107,FB,0
86,-26,CHG,0
-6,101,FB,0
87,100,FB,0
-40,-96,FB,0
-54,-60,FB,1
-9,102,CHG,0
-59,-104,FB,0
-66,-84,FB,0
37,-3,FB,0
25,-8,FB,1
82,-28,FB,0
53,95,CHG,0
19,-20,FB,1
7,-60,BRK,1
-8,105,FB,0
6,13,CHG,1
-48,-44,FB,1
12,101,BRK,0
6,19,BRK,1
5,96,FB,0
83,93,FB,0
42,-96,FB,0
-44,-42,FB,1
26,93,FB,0
29,-36,FB,1
24,-18,CHG,1
18,-102,CHG,0
14,-113,CHG,0
45,-108,FB,0
0,-38,BRK,1
12,50,BRK,1
-60,-77,FB,0
9,103,FB,0
37,-38,BRK,1
49,110,CHG,0
-78,-9,FB,0
-1,120,CHG,0
-64,-93,BRK,0
-70,-103,FB,0
75,-71,BRK,0
1,-103,BRK,0
-6,105,FB,0
30,11,FB,1
-76,-20,FB,0
-8,-25,BRK,1
7,44,BRK,1
0,-94,BRK,1
7,101,FB,0
87,103,BRK,0
-76,-103,BRK,0
-1,-103,BRK,0
-9,89,FB,0
82,-4,FB,0
-66,-67,FB,0
0,120,FB,0
87,-77,FB,0
79,-80,FB,0
-66,-94,FB,0
-48,-35,FB,1
45,13,FB,1
-8,99,FB,0
14,-101,BRK,0
-80,-85,FB,0
3,-92,FB,0
-39,-22,FB,1
5,-93,FB,0
92,5,FB,0
55,-20,FB,1
-60,-103,BRK,0
71,-30,FB,0
19,96,FB,0
92,3,FB,0
-41,-11,FB,1
-80,13,BRK,0
-50,-35,FB,1
2,-113,BRK,0
-85,-72,FB,0
27,-98,FB,0
-40,-21,FB,1
-41,6,CHG,1
84,-23,FB,0
-70,-12,BRK,0
99,9,FB,0
38,-25,CHG,1
-49,-91,CHG,0
78,-12,FB,0
11,4,CHG,1
41,-93,FB,0
-36,-38,FB,1
-76,-88,BRK,0
13,65,FB,1
19,-11,FB,1
-40,42,FB,0
-40,-28,FB,1
24,-3,FB,0
8,102,FB,1
-3,117,FB,0
3,2,FB,1
-39,-15,FB,1
-53,-99,BRK,0
14,-103,FB,0
-70,44,CHG,0
-40,-29,BRK,1
82,-59,CHG,0
-38,46,BRK,1
-55,29,BRK,1
-83,-45,FB,0
-4,-103,CHG,0
-71,39,BRK,0
-1,99,FB,0
-6,-98,CHG,0
79,-11,FB,0
-71,-10,FB,0
3,-103,CHG,0
-81,-44,FB,0
-76,38,BRK,0
-1,-95,CHG,0
33,38,BRK,1
-70,-33,FB,0
-72,-93,FB,0
-70,-97,FB,0
-83,-46,FB,0
-49,-31,FB,1
2,109,FB,0
-38,-98,CHG,0
4,106,CHG,0
-37,108,CHG,0
96,88,FB,0
-53,61,FB,1
72,-21,FB,0
28,-13,FB,1
-7,-108,BRK,1
-3,-117,BRK,0
-7,-104,BRK,0
49,48,FB,1
-78,-1,FB,0
54,115,FB,0
-69,-86,FB,0
-79,-78,FB,0
11,-32,BRK,1
-11,-99,BRK,1
10,94,FB,1
22,-6,FB,1
3,42,FB,1
-4,116,FB,0
-74,-103,FB,0
-71,-106,FB,0
46,-21,CHG,1
-1,106,FB,0
95,113,FB,0
-15,43,FB,1
30,-40,FB,1
-54,38,FB,0
82,87,FB,0
-47,-40,FB,1
-1,-32,BRK,1
35,-100,BRK,0
0,-101,BRK,0
30,-80,FB,0
21,-18,BRK,1
-1,-92,BRK,1
-6,102,BRK,0
-30,-67,BRK,0
-57,-94,BRK,0
-73,-62,BRK,0
-76,-103,FB,0
20,19,FB,0
68,-49,FB,0
29,-98,FB,0
-31,-22,FB,1
84,8,FB,0
86,77,FB,0
-68,53,FB,0
-1,-98,FB,0
0,103,FB,0
-33,-24,FB,1
5,-88,FB,1
6,96,FB,0
-40,-16,CHG,1
-77,-11,FB,0
14,-26,CHG,1
-77,-15,FB,0
9,24,CHG,1
-24,108,BRK,0
-78,-64,FB,0
6,99,FB,0
-51,-9,FB,1
-47,122,FB,0
-64,-17,FB,0
-80,-64,BRK,0
-27,-100,FB,0
-25,-113,CHG,0
-20,-99,FB,0
-36,-37,FB,1
83,-43,FB,0
40,-54,FB,0
-71,-6,BRK,0
-35,-28,BRK,1
-35,-102,FB,0
-51,-54,FB,1
-43,-55,FB,1
-67,-15,FB,0
-50,-15,FB,1
81,96,FB,0
46,-29,FB,1
-28,-61,BRK,0
-28,-80,FB,1
-56,33,FB,0
-2,-103,BRK,0
-24,-103,FB,0
-10,-62,BRK,1
-30,-64,FB,0
-69,-105,BRK,0
-15,-40,CHG,1
20,-56,FB,1
-67,-96,BRK,0
1,-112,BRK,0
75,28,FB,0
27,30,BRK,1
82,-60,BRK,0
-81,-41,FB,0
-74,-51,FB,0
1,-30,FB,1
5,-82,FB,1
77,48,FB,0
67,-24,FB,0
-10,-116,FB,0
-19,-71,FB,1
21,-102,FB,0
23,-108,FB,0
-40,-38,FB,1
89,103,FB,0
-22,-115,FB,0
6,-71,FB,1
67,40,FB,0
-49,92,FB,0
3,-105,FB,0
-40,-29,FB,1
91,92,BRK,0
12,-108,CHG,0
-72,95,FB,0
20,-39,BRK,1
-13,-112,FB,0
14,120,FB,0
19,119,BRK,0
27,-50,FB,1
91,65,FB,0
88,-11,FB,0
-13,-45,FB,0
-33,-31,FB,1
-29,-45,BRK,1
4,119,FB,0
-78,-78,FB,0
29,-22,BRK,1
20,-58,BRK,1
87,62,FB,0
71,42,FB,0
-41,21,FB,1
80,69,FB,0
-40,28,FB,1
19,-33,BRK,1
5,-116,BRK,0
25,-106,FB,0
-15,-113,FB,0
30,-56,FB,1
79,58,FB,0
77,49,BRK,0
-40,-105,FB,0
28,104,FB,0
82,53,FB,0
84,-35,FB,0
90,101,FB,0
-52,-63,FB,1
73,-35,BRK,0
85,91,FB,0
25,10,CHG,1
-30,-47,FB,1
-1,115,FB,0
92,88,FB,0
6,-4,FB,1
-82,96,FB,0
-53,-52,FB,1
34,-40,FB,1
-88,94,FB,0
55,-20,FB,1
41,11,CHG,1
74,-63,FB,0
-44,-107,BRK,0
-23,-11,FB,0
-43,-98,CHG,0
-15,-6,FB,1
-75,-25,FB,0
-19,-110,FB,0
-46,38,FB,1
-7,-109,BRK,0
-80,-93,FB,0
-91,12,BRK,0
-10,-121,FB,0
-70,-69,BRK,0
-65,71,BRK,0
50,-105,CHG,0
-53,-116,FB,0
2,-115,FB,0
-59,-100,FB,0
-54,19,FB,1
-74,-50,FB,0
-67,-93,FB,0
-3,57,BRK,1
-1,115,FB,0
-27,-6,FB,1
-15,21,FB,1
-23,-27,BRK,1
-57,4,FB,0
-3,-24,BRK,0
71,-54,BRK,0
-6,82,FB,1
53,-91,BRK,0
91,91,FB,0
61,121,FB,0
2,-112,BRK,0
-83,-64,FB,0
8,126,FB,0
17,121,FB,0
-21,-48,BRK,1
-33,-37,CHG,1
75,-31,FB,0
13,118,CHG,0
46,-29,FB,1
82,68,BRK,0
-79,-25,CHG,0
20,-89,BRK,0
66,-116,FB,0
97,106,FB,0
25,107,CHG,0
75,-49,FB,0
-50,-12,BRK,1
4,32,FB,1
-76,-15,BRK,0
24,105,BRK,0
-9,56,FB,1
-57,-58,FB,0
-35,-92,BRK,0
-4,9,FB,1
-31,-6,FB,0
-17,-111,FB,0
-62,111,CHG,0
-2,-107,BRK,0
-84,83,BRK,0
47,46,BRK,1
-92,0,FB,0
-37,-22,CHG,1
82,-90,FB,0
84,-36,FB,0
88,-20,FB,0
9,111,FB,0
-93,-42,CHG,0
74,61,FB,1
-28,-114,CHG,0
75,-93,FB,0
78,74,FB,0
-57,-37,FB,1
81,3,FB,0
-10,-45,FB,1
73,-30,FB,0
21,100,FB,0
-55,-103,FB,0
-40,-86,FB,0
-45,-68,FB,1
-18,-115,FB,0
-28,-46,FB,1
-69,-14,FB,0
-25,-112,FB,0
6,-115,FB,0
16,-113,FB,0
27,-110,FB,0
30,-108,FB,0
6,96,BRK,0
-26,-56,BRK,1
77,-65,FB,1
78,74,FB,0
74,113,FB,0
31,113,FB,0
63,106,FB,0
30,-103,BRK,0
50,-106,FB,0
4,-104,BRK,0
-64,-108,BRK,0
-75,-100,FB,0
-54,110,FB,0
-82,-58,FB,0
86,83,FB,0
-50,-97,FB,0
-48,-96,BRK,0
22,-4,FB,1
-6,-101,BRK,0
-51,5,FB,0
-5,-106,CHG,0
-72,-73,FB,0
31,110,CHG,0
-60,-103,BRK,0
-77,-52,FB,0
72,63,CHG,0
-37,-1,FB,1
61,-13,CHG,1
-72,-58,FB,0
3,-40,FB,1
-55,-45,FB,0
-40,-14,FB,1
-6,-3,FB,1
56,51,FB,0
76,-19,CHG,0
-45,101,FB,0
-17,98,FB,0
-83,-1,BRK,0
17,-26,FB,1
-40,-4,BRK,0
-5,-42,CHG,1
-7,-89,BRK,0
-14,-12,FB,1
-61,25,BRK,0
-7,104,CHG,0
3,-102,FB,0
-63,-79,FB,0
62,19,FB,1
71,-36,FB,0
-53,-17,FB,1
-10,-91,CHG,0
-77,-5,BRK,0
-78,-99,CHG,0
-39,4,BRK,1
-69,-82,CHG,0
58,43,BRK,1
-54,-98,CHG,0
70,41,BRK,0
-72,-87,FB,0
-30,6,FB,1
-7,-64,FB,1
-19,-73,BRK,1
13,-98,FB,0
-70,-93,FB,0
27,-20,CHG,1
-16,-18,BRK,1
-62,-55,BRK,0
52,-36,FB,1
81,22,FB,0
-41,-90,BRK,0
-47,-96,CHG,0
71,9,BRK,0
-52,-51,FB,1
-46,-94,FB,0
68,88,FB,0
39,-6,FB,0
-6,103,FB,0
-6,-93,BRK,0
76,-112,FB,0
21,-26,FB,1
-50,-98,BRK,0
-26,-46,FB,1
-21,-93,CHG,0
67,19,CHG,0
77,35,FB,0
1,112,FB,0
-47,121,BRK,0
23,9,BRK,1
-17,105,BRK,0
-68,-7,BRK,0
-24,-95,BRK,0
43,6,BRK,1
-51,-88,BRK,0
-34,-49,FB,1
-13,-35,FB,1
-43,-97,FB,0
-45,-29,FB,1
78,38,BRK,0
14,-86,FB,0
35,-4,FB,1
1,-113,BRK,0
-45,-96,CHG,0
-45,-48,FB,1
-33,-93,FB,0
65,-97,CHG,0
76,72,FB,0
-32,-10,FB,0
-11,-90,BRK,0
-17,6,FB,1
-84,-39,FB,0
71,-38,FB,0
67,49,FB,0
38,-26,CHG,1
-41,-53,FB,1
-51,-103,CHG,0
-57,-93,FB,0
24,96,CHG,0
40,-2,BRK,1
-48,-54,FB,1
-65,96,FB,0
-15,-45,BRK,1
72,-7,FB,0
23,-55,FB,1
-75,-73,BRK,0
-73,-45,BRK,0
-44,-101,BRK,0
9,-103,FB,0
54,-8,FB,0
-83,-71,BRK,0
-6,57,FB,1
4,109,BRK,0
-52,-93,CHG,0
51,-99,FB,0
56,-17,FB,1
75,-7,FB,0
-74,-18,FB,0
-48,-25,FB,1
-36,81,BRK,0
-30,-54,BRK,1
-33,101,FB,0
-48,1,FB,1
-44,-97,BRK,0
-20,-111,BRK,0
53,-11,FB,1
70,-45,FB,0
1,-91,CHG,0
75,101,FB,0
79,-69,FB,0
50,69,FB,1
-70,-1,FB,0
-54,-31,FB,1
-10,-33,BRK,1
-70,-51,FB,0
-82,-63,FB,0
72,-4,FB,0
47,42,FB,1
78,-35,FB,0
-66,-92,FB,0
28,101,BRK,0
38,-9,BRK,1
-66,-100,BRK,0
-35,-103,CHG,0
24,-21,FB,1
19,-15,BRK,1
55,7,BRK,0
-46,-46,FB,1
-78,-64,FB,0
29,-100,BRK,0
-45,-13,FB,1
-84,-95,FB,0
-10,-60,FB,1
24,-12,BRK,1
55,-108,FB,0
61,-91,FB,0
60,-59,FB,1
23,-36,FB,0
-49,-48,FB,1
-21,99,FB,0
40,-11,BRK,1
57,26,BRK,1
51,-12,FB,1
-17,-8,CHG,1
-58,-99,BRK,0
31,-97,FB,0
-65,-94,FB,0
2,-93,CHG,0
-9,-96,BRK,0
